,工作名称,公司名称,公司规模,公司性质,月薪,工作经验,招聘人数,最低学历,工作性质,五险一金,带薪休假,员工旅游,周末双休,弹性工作,餐补,交通补助,年底双薪,股票期权
17744,销售代表电销（薪资10k-15k+免费学英语）,51Talk 无忧英语 ,1000-9999人,上市公司,12500.5,不限,1,大专,全职,False,False,False,False,False,False,False,False,False
17745,渠道销售（口腔医院）,北京倪氏嘉德口腔门诊部有限公司 ,20-99人,其它,6000.0,1-3年,3,大专,实习,True,False,True,True,False,False,False,False,False
17746,电话销售代表（25高提成+双休）,北京千里马网信科技有限公司 ,500-999人,民营,12500.5,不限,5,中专,全职,False,False,True,False,False,False,True,False,False
17747,红酒销售代表,中外经合(北京)国际贸易有限公司 ,20人以下,民营,6000.0,1-3年,20,中专,全职,False,False,False,True,True,True,True,False,False
17748,医疗器械销售[心内科],北京普泰丰医疗器械有限公司 ,20-99人,民营,6000.0,不限,5,大专,全职,True,False,False,False,False,False,False,False,False
17749,电话销售,北京天谱和学教育科技有限公司 ,100-499人,股份制企业,9000.5,不限,10,不限,全职,True,False,False,False,False,False,False,False,False
17750,底薪5500-9000/销售代表,北京丽兹行房地产顾问有限公司-BJ11 ,1000-9999人,民营,9000.5,不限,10,本科,全职,False,False,True,False,False,False,False,False,False
17751,汽车销售-广汽新能源,北京富电优选新能源汽车销售有限公司 ,500-999人,合资,12500.5,不限,1,大专,全职,True,False,False,False,False,False,False,False,False
17752,电话销售 销售,北京慧聪互联信息技术有限公司 ,1000-9999人,上市公司,12500.5,不限,3,大专,全职,True,False,True,False,False,True,False,False,True
17753,销售代表（底薪+提成+双休+五险一金）,中宏企航(北京)企业管理咨询有限公司 ,20-99人,民营,12500.5,不限,1,大专,全职,True,False,True,False,False,True,True,False,False
17754,医疗器械 检验试剂销售,北京晶宇科达医疗技术有限公司 ,20-99人,民营,5000.5,不限,2,不限,全职,True,False,False,False,False,True,True,False,False
17755,网络销售,北京城市花园婚纱摄影有限公司 ,100-499人,民营,9000.0,1-3年,2,不限,全职,True,False,False,False,True,False,False,False,False
17756,销售代表【高底薪5500起+500补助+高提成】,北京丽兹行房地产顾问有限公司-BJ5 ,1000-9999人,民营,7000.5,1-3年,15,本科,全职,True,False,True,False,True,False,False,False,False
17757,大客户销售代表，工商注册,中天英达(北京)投资管理有限公司 ,20-99人,民营,12500.5,不限,6,大专,全职,False,False,True,True,True,False,False,False,False
17758,高端豪宅销售,北京丽兹行房地产顾问有限公司-BJ3 ,1000-9999人,民营,7000.5,无经验,15,本科,全职,False,False,False,False,True,False,False,True,False
17759,业务员（丰台办事处）,北京澳德投资集团有限公司 ,100-499人,股份制企业,5500.0,1-3年,1,大专,全职,True,False,True,False,False,False,False,False,False
17760,金融电话销售,北京一片鸿文化发展有限公司 ,20-99人,民营,9000.5,不限,5,中专,全职,False,False,False,False,False,False,False,False,False
17761,房地产项目案场助理,北京金诚泰和房地产经纪有限公司 ,20-99人,民营,7000.5,3-5年,5,大专,全职,False,False,False,False,False,False,False,False,False
17762,国际贸易销售经理,新兴铸管集团邯郸新材料有限公司,500-999人,国企,12000.0,不限,3,本科,全职,True,False,False,False,False,True,True,False,False
17763,大客户代表/销售代表/十国十城招兵无责8000,北京丽兹行房地产顾问有限公司-BJ14 ,1000-9999人,民营,9000.5,不限,10,本科,全职,True,False,False,False,False,True,True,True,False
17764,高端销售?月入两万?上市公司?六险一金,世纪佳缘 ,1000-9999人,上市公司,22500.0,1-3年,10,大专,全职,True,False,True,False,False,True,False,False,False
17765,人才顾问,辰联(北京)知识产权代理有限公司 ,100-499人,民营,7000.5,1年以下,5,高中,全职,True,False,True,False,False,False,True,False,False
17766,课程顾问,北京字节跳动科技有限公司 ,10000人以上,民营,12500.0,不限,10,大专,全职,True,False,False,False,False,True,True,False,False
17767,销售代表/电话销售,北京千里马网信科技有限公司 ,500-999人,民营,22500.0,不限,20,不限,全职,False,False,True,False,False,False,True,False,False
17768,在线教育gogokid课程顾问,北京字节跳动科技有限公司 ,10000人以上,民营,12500.5,不限,10,大专,全职,False,False,False,False,True,True,False,False,False
17769,北京链家/底薪4000/销售代表/置业顾问,北京链家房地产经纪有限公司 ,10000人以上,民营,12500.5,不限,10,本科,全职,True,False,True,False,True,False,False,False,False
17770,课程销售顾问/职业发展顾问/销售经理/双休,新精英生涯（北京）教育科技有限公司 ,20-99人,民营,11500.0,1-3年,5,大专,全职,True,False,False,True,False,False,False,False,False
17771,销售代表,宜信普惠信息咨询(北京)有限公司丰台分公司 ,10000人以上,民营,12500.5,1年以下,10,大专,全职,True,False,False,False,False,False,False,True,False
17772,艺术留学顾问,时代艺盟国际教育咨询有限公司 ,20-99人,民营,15000.0,1-3年,1,大专,全职,True,False,False,True,False,False,False,False,False
17773,华尔街英语课程顾问/新中心专场招聘,华尔街英语培训中心 ,1000-9999人,外商独资,17500.5,1-3年,1,大专,全职,True,False,False,False,True,True,False,False,False
17774,销售专员,北京世纪华风科技发展有限公司 ,20-99人,民营,6500.0,不限,4,大专,全职,True,False,True,True,False,False,True,False,False
17775,销售代表/房产经纪人/储备干部+月薪过万,麦田房产 ,1000-9999人,民营,12500.5,不限,100,大专,全职,True,False,True,False,True,False,False,False,False
17776,销售代表,世纪二千网络科技有限公司 ,100-499人,民营,9000.0,不限,10,大专,全职,True,False,False,False,False,True,True,False,False
17777,艺术品收藏品销售精英,收藏天下(北京)网络有限公司 ,100-499人,民营,12500.5,不限,20,中专,全职,False,False,True,False,False,False,False,False,True
17778,大客户销售（六险一金+周末双休）,北京鸿联九五信息产业有限公司 ,10000人以上,合资,11500.0,1-3年,1,大专,全职,True,False,False,True,True,True,False,False,False
17779,贵宾理财顾问,上海夸客优富企业管理顾问有限公司 ,500-999人,外商独资,8250.0,不限,5,大专,全职,True,False,False,False,False,False,False,False,False
17780,中青旅门店旅游产品销售顾问,中青旅控股股份有限公司 ,10000人以上,上市公司,9000.5,1-3年,20,大专,全职,True,False,True,False,False,False,False,False,False
17781,4500保底/管吃+带薪培训+好出单→高薪销售,北京蒙娜丽莎摄影有限公司 ,500-999人,民营,12000.0,不限,30,中专,全职,True,False,True,False,False,False,False,False,False
17782,客户经理,招商银行股份有限公司 ,10000人以上,股份制企业,12500.5,不限,15,大专,全职,True,False,True,False,False,False,False,False,False
17783,销售代表,北京凯普丽标科技发展有限公司 ,20-99人,其它,12500.5,1-3年,6,不限,全职,False,False,False,True,False,False,False,False,False
17784,高端销售+上市公司+高薪待遇+六险一金,世纪佳缘 ,1000-9999人,上市公司,17500.5,不限,5,高中,全职,True,False,False,False,False,True,True,False,False
17785,销售代表（高底薪+高提成+免费学英语）,桥吧教育科技(北京)有限公司 ,100-499人,其它,15000.0,不限,100,大专,全职,True,False,False,False,False,True,True,False,False
17786,课程顾问（北京校区就近分配）,瑞思学科英语 ,1000-9999人,合资,12500.5,不限,15,不限,全职,True,False,True,False,False,False,False,False,False
17787,销售,北京优装网信息科技有限公司 ,10000人以上,上市公司,5000.5,不限,1,中专,全职,True,False,True,False,False,False,True,False,False
17788,无忧英语青少学习顾问（免费学英语）,51Talk 无忧英语 ,1000-9999人,上市公司,12500.5,不限,1,大专,全职,False,False,False,False,False,False,False,False,False
17789,电话销售,51Talk 无忧英语 ,1000-9999人,上市公司,12500.5,不限,1,不限,全职,True,False,False,False,False,False,True,False,False
17790,客户经理,宿邦网络科技(北京)有限公司 ,20-99人,民营,7000.5,1-3年,10,不限,全职,False,False,False,False,False,False,False,False,False
17791,区域销售经理,上海广拓信息技术有限公司北京分公司 ,20-99人,民营,8000.0,1-3年,2,本科,全职,True,False,True,False,False,True,False,False,False
17792,销售代表,北京千里马网信科技有限公司 ,500-999人,民营,12500.5,不限,5,中专,全职,False,False,True,False,False,False,True,False,False
17793,高薪聘地推专员,北京弈米信息技术有限公司 ,20-99人,民营,8000.0,不限,5,不限,全职,True,False,True,True,False,True,True,False,False
17794,ERP销售代表,北京格道软件有限责任公司 ,20-99人,民营,12000.0,1-3年,5,本科,全职,True,False,True,False,True,False,False,True,False
17795,国商基金-客户经理（想拿高薪者优先考虑）,北京慧根电子商务有限公司 ,20-99人,合资,5000.5,1-3年,10,大专,全职,True,False,False,True,False,False,False,False,False
17796,销售代表底薪4000-8000+五险一金+带薪年假,优财智业(北京)科技发展有限公司 ,100-499人,民营,12500.0,1-3年,5,大专,全职,True,False,True,False,False,False,False,True,False
17797,销售顾问（双休+国内外游）,北京千里马网信科技有限公司 ,500-999人,民营,9000.5,不限,5,中专,全职,False,False,True,False,False,False,True,False,False
17798,销售0620,北京德融文化发展有限公司 ,100-499人,股份制企业,12500.5,不限,15,大专,全职,False,False,True,False,True,False,False,True,False
17799,诚聘销售代表+高底薪+高提成+保险+双休,北京中诚致贷网络科技有限公司 ,1000-9999人,股份制企业,11500.0,不限,7,不限,全职,True,False,False,True,False,False,False,False,False
17800,销售代表,中国人寿保险股份有限公司北京市分公司东城收展区部 ,1000-9999人,国企,9000.5,不限,10,不限,全职,True,False,False,True,False,False,False,True,False
17801,销售,北京市石景山区时尚瑞丽职业技能培训学校 ,100-499人,股份制企业,9500.0,不限,5,不限,全职,True,False,True,False,False,False,False,True,False
17802,8000诚聘销售代表,北京中网互动信息技术有限公司 ,20-99人,民营,7000.5,不限,10,本科,全职,True,False,True,False,True,False,False,False,False
17803,销售顾问,北京千里马网信科技有限公司 ,500-999人,民营,9000.5,不限,3,大专,全职,False,False,True,False,False,False,True,False,False
17804,餐饮销售代表(HC2131813),希杰(青岛)食品有限公司北京分公司 ,500-999人,外商独资,6000.0,不限,2,不限,全职,True,False,False,False,False,True,True,False,False
17805,电话销售,北京森强卓越信息咨询有限公司 ,1000-9999人,股份制企业,12000.0,不限,10,不限,全职,True,False,True,False,True,False,False,False,False
17806,渠道销售（口腔医院）,北京倪氏嘉德口腔门诊部有限公司 ,20-99人,其它,6000.0,1-3年,3,大专,实习,True,False,True,True,False,False,False,False,False
17807,销售代表电销（薪资10k-15k+免费学英语）,51Talk 无忧英语 ,1000-9999人,上市公司,12500.5,不限,1,大专,全职,False,False,False,False,False,False,False,False,False
17808,电话销售代表（25高提成+双休）,北京千里马网信科技有限公司 ,500-999人,民营,12500.5,不限,5,中专,全职,False,False,True,False,False,False,True,False,False
17809,红酒销售代表,中外经合(北京)国际贸易有限公司 ,20人以下,民营,6000.0,1-3年,20,中专,全职,False,False,False,True,True,True,True,False,False
17810,医疗器械销售[心内科],北京普泰丰医疗器械有限公司 ,20-99人,民营,6000.0,不限,5,大专,全职,True,False,False,False,False,False,False,False,False
17811,电话销售,北京天谱和学教育科技有限公司 ,100-499人,股份制企业,9000.5,不限,10,不限,全职,True,False,False,False,False,False,False,False,False
17812,底薪5500-9000/销售代表,北京丽兹行房地产顾问有限公司-BJ11 ,1000-9999人,民营,9000.5,不限,10,本科,全职,False,False,True,False,False,False,False,False,False
17813,汽车销售-广汽新能源,北京富电优选新能源汽车销售有限公司 ,500-999人,合资,12500.5,不限,1,大专,全职,True,False,False,False,False,False,False,False,False
